idx,class,conversation
4059,일반 대화,"['사무실', '점심시간', '봤는데', '내', '뒷', '담', '깠어', '뭐', '내', '말', '그렇게', '듣기', '싫었냐', '내', '뭐라', '했는데', '그냥', '니', '성격', '이랑', '하는', '방식', '너무', '짜증', '나서', '내', '앞', '말', '해라', '뒤', '할', '거', '면', '입', '다물어']"
4060,일반 대화,"['진짜', '한결같이', '예의', '없다', '니', '예의', '찾는', '게', '더', '웃긴데', '진짜', '없네', '니', '그러고도', '친구', '냐', '도', '한테', '뭐라', '한', '적', '많거든', '씨발', '랑', '말', '섞기', '싫으니까', '랑', '엮일', '없을', '거', '다']"
4061,일반 대화,"['내', '연락', '씹었어', '미안', '깜빡', '했어', '깜빡', '은', '개뿔', '카톡', '은', '보면서', '답', '안', '하냐고', '진짜', '바빴다고', '나중', '답', '하려고', '했는데', '잊었어', '맨날', '그러잖아', '개', '빡치네', '진짜']"
4062,일반 대화,"['랑', '약속', '잡아놓고', '애', '이랑', '놀러', '갔냐', '그거', '급하게', '정해져서', '어쩔', '수', '없었어', '한테', '말', '이라도', '했어야지', '인스타', '보고', '알았는데', '기분', '좋겠냐', '진짜', '미안', '엔', '꼭', '가자', '됐어', '만', '좋으면', '됐지', '뭐']"
4063,일반 대화,"['아까', '내', '말', '끊고', '니', '얘기', '만', '했냐', '미안', '나도', '할', '말', '있어서', '그랬어', '맨날', '얘기', '만', '중요하냐', '내', '말', '도', '들어줘', '진짜', '미안하다니까', '부턴', '조심할게', '그러길', '바란다']"
4064,일반 대화,"['진짜', '뭐', '냐', '내', '얘기', '애', '한테', '했어', '그거', '그냥', '분위기', '상', '나온', '거야', '내', '말', '하지', '말랬잖', '미안', '근데', '딱히', '문제', '될', '말', '도', '아니잖아', '니', '판단', '할', '문제', '아니라고']"
4065,일반 대화,"['게임', '할', '그렇게', '빡빡', '하게', '냐', '뭐', '내', '뭘', '그냥', '가볍게', '하자', '니까', '계속', '지적', '질', '하고', '그러잖아', '그냥', '이기', '고', '싶어서', '그랬지', '그럴', '거', '면', '하던가']"
4066,일반 대화,"['내', '물건', '맘대로', '써', '썼어', '뭐', '뭐', '어때는', '개뿔', '한테', '물어', '라도', '보던가', '그냥', '빌려줄', '거', '같아서', '그랬지', '진짜', '한', '번만', '더', '가만', '안', '둔다']"
4067,일반 대화,"['갑자기', '분위기', '싸하게', '만드냐', '내', '뭘', '아까부터', '표정', '싸늘하게', '짓고', '있잖아', '기분', '더럽게', '만들지', '말던가', '진짜', '어이없네']"
4068,일반 대화,"['숙제', '했냐', '아직', '안', '했어', '니', '할', '차례', '인데', '안', '해', '맨날', '내', '해오냐', '그냥', '도와주면', '안', '되냐', '니', '숙제', '는', '니', '해야지', '진짜', '짜증', '나네']"
4069,일반 대화,"['내', '말', '까먹었냐', '뭔', '말', '내', '어제', '부탁', '한', '거', '있잖아', '미안', '깜빡', '했어', '맨날', '깜빡깜빡', '대체', '기억', '하는', '게', '뭐', '냐']"
4070,일반 대화,"['아까', '무시', '한', '거', '맞지', '뭔', '소리', '내', '뭘', '내', '말', '하는데', '얼굴', '딴', '데', '보고', '있더라', '그냥', '피곤해서', '그런', '거', '라고', '됐고', '앞', '그러지', '마라']"
4071,일반 대화,"['랑', '약속', '했는데', '늦었냐', '미안', '길이', '막혀서', '일찍', '나오든가', '맨날', '이러잖아', '진짜', '미안하다니까', '에도', '그냥', '안', '기다린다']"
4072,일반 대화,"['내', '연', '애사', '막', '말', '하고', '다녀', '나쁜', '말', '한', '도', '아니고', '그냥', '얘기', '나온', '김', '그게', '문제', '라고', '내', '말', '하지', '말랬잖', '미안', '별거', '아닌', '줄', '진짜', '조심', '해', '라']"
4073,일반 대화,"['맨날', '빌려가고', '안', '갚냐', '뭐', '내', '뭘', '지난주', '빌린', '돈', '도', '아직', '안', '줬잖아', '까먹었어', '줄', '게', '진짜', '엔', '안', '빌려', '준다']"
4074,일반 대화,"['게임', '할', '지면', '분위기', '개', '망치냐', '뭔', '소리', '맨날', '지면', '욕', '하고', '난리', '잖아', '빡쳐서', '그런', '거지', '애', '기분', '도', '생각', '해', '라']"
4075,일반 대화,"['내', '얘기', '걔', '한테', '했냐', '뭐', '얘기', '내', '고민', '상담', '했던', '거', '있잖아', '그냥', '별거', '아니라고', '생각', '해서', '진짜', '랑', '말', '못', '하겠다']"
4076,일반 대화,"['맨날', '한테', '만', '심부름', '시키냐', '뭐', '그냥', '편해서', '그런', '거지', '니', '움직이면', '안', '되냐', '나도', '귀찮아', '처음', '알아서', '해', '진짜', '적당히', '해', '라']"
4077,일반 대화,"['아까', '내', '농담', '다', '받아치냐', '뭔', '소리', '그냥', '장난', '이었잖아', '근데', '도를', '넘었잖아', '예민하게', '굴지', '마라', '진짜', '기분', '나빴다고']"
4078,일반 대화,"['없는', '데', '서', '내', '얘기', '하냐', '그냥', '얘기', '나온', '김', '그게', '문제', '라고', '내', '있었으면', '말', '못', '했겠지', '미안하다니까', '진짜', '조심', '해', '라']"
4079,일반 대화,"['내', '말', '무시', '하냐', '못', '들었어', '맨날', '못', '들었다고', '하면', '다야', '진짜', '못', '들었어', '어휴', '됐다', '말', '안', '한다']"
4080,일반 대화,"['한테', '만', '뭐라', '하냐', '니', '맨날', '문제', '생기', '게', '하잖아', '말', '이라도', '좋게', '하든', '그냥', '솔직하게', '말', '한', '건데', '진짜', '짜증', '난다']"
4081,일반 대화,"['아까', '한테', '존나', '면박', '줬냐', '뭐', '내', '뭘', '사람', '많은데서', '내', '말', '할', '비웃었잖아', '그냥', '웃긴', '거', '같아서', '웃은', '건데', '장난', '치', '지', '마라', '진짜', '기분', '나쁘니까']"
4082,일반 대화,"['단', '톡', '내', '말', '씹냐', '그냥', '딴', '거', '보고', '있었어', '나중', '에라도', '대답', '해야지', '무시', '하는', '거', '냐', '그냥', '타이밍', '놓친', '건데', '그렇게', '예민하냐', '니', '당', '해봐라', '기분', '개', '더러', '우니까']"
4083,일반 대화,"['빼고', '애', '이랑', '따로', '만났어', '그냥', '급하게', '잡혀서', '말', '은', '했어야지', '만', '모른', '거', '기분', '개', '더럽네', '미안', '엔', '꼭', '부를게', '됐고', '그냥', '앞', '알아서', '해']"
4084,일반 대화,"['진짜', '양심', '없냐', '뭔', '소리', '지난번', '빌려', '준', '돈', '아직도', '안', '갚았잖아', '조만간', '갚으려고', '했어', '조만간', '말', '지겹거든', '보내라']"
4085,일반 대화,"['맨날', '뒷말', '해', '그런', '거', '아니야', '내', '다', '들었거든', '내', '앞', '에서는', '아닌', '척', '하고', '그냥', '장난', '한', '건데', '그렇게', '예민해', '넌', '장난', '이면', '다냐', '개역', '겹']"
4086,일반 대화,"['한테', '뭐', '숨기는', '거', '있냐', '뭔', '개', '소리', '랑', '친한', '애가', '한테', '그러던데', '내', '얘기', '하고', '다닌다고', '그냥', '얘기', '나와서', '마디', '한', '거지', '씨발', '그렇게', '쉬운', '애', '아니니까', '입', '조심해라']"
4087,일반 대화,"['어제', '연락', '안', '받았냐', '그냥', '피곤해서', '폰', '꺼놨었어', '그러면서', '단', '톡', '댓글', '은', '남겼네', '그건', '그냥', '습관', '적', '본', '거', '라고', '변명', '작작하고', '앞', '없게', '해', '라']"
4088,일반 대화,"['지각', '작작해라', '뭐', '한두', '번', '그런', '도', '아니잖아', '그니까', '하지', '말', '라고', '맨날', '늦어서', '기다리는', '도', '짜증', '미안하다고', '에도', '랑', '약속', '안', '잡는다']"
4089,일반 대화,"['내', '얘기', '걔', '한테', '했냐', '진짜', '별거', '아니었어', '별거', '더', '문제', '지', '내', '말', '하지', '말', '라고', '했잖아', '미안', '부턴', '조심할게', '됐다', '진짜', '실망', '이다']"
4090,일반 대화,"['내', '말', '꼽주', '냐', '뭔', '소리', '내', '말', '할', '마다', '말', '끊고', '비꼬잖아', '그냥', '농담', '한', '거지', '그렇게', '예민해', '농담', '도', '선', '지켜야', '농담', '이지', '그만해라']"
4091,일반 대화,"['요즘', '랑', '거리', '두냐', '아니야', '그런', '거', '아니긴', '뭘', '아니야', '내', '뭘', '잘', '못', '했냐', '그냥', '요즘', '바빠서', '그런', '건데', '앞', '으로도', '바쁜', '거지', '뭐']"
4092,일반 대화,"['맨날', '남', '탓', '만', '하냐', '내', '뭘', '게임', '할', '도', '그렇고', '뭐', '만', '하면', '내', '문제', '래', '그냥', '열', '받아서', '그랬지', '니', '실수', '했을', '땐', '인정', '해', '라']"
4093,일반 대화,"['어제', '빼고', '단', '톡', '만들었냐', '그거', '그냥', '아무', '생각', '없이', '만든', '거야', '진짜', '근데', '내용', '보', '니까', '빼고', '얘기', '한', '거', '많던데', '미안하다니까', '진짜', '실망', '이다', '랑', '친구', '하는', '거', '생각', '해봐야겠어']"
4094,일반 대화,"['내', '말', '무시', '해', '뭔', '소리', '못', '들었어', '맨날', '못', '들은', '척', '솔직히', '무시', '한', '거', '잖아', '아니라고', '그냥', '멍', '때리고', '있었어', '됐고', '앞', '한테', '말', '걸지도', '마라']"
4095,일반 대화,"['내', '물건', '맘대로', '가져가냐', '그냥', '쓴', '거', '잖아', '그럴', '거', '면', '한', '마디', '라도', '하고', '써야', '되는', '거', '아니냐', '너무', '예민한', '거', '아냐', '그냥', '돌려줄게', '그딴', '식', '할', '거', '면', '한테', '빌리지도', '마라']"
4096,일반 대화,"['아까', '공개', '적', '망신', '줬냐', '뭔', '소리', '그런', '거', '아닌데', '다', '있는데서', '내', '실수', '들추는', '게', '뭐', '냐', '그냥', '재밌을', '거', '같아서', '그랬지', '그딴', '거', '하지', '마라', '진짜', '개', '빡친다']"
4097,일반 대화,"['랑', '약속', '했는데', '늦었냐', '미안', '길', '막혀서', '길', '막히는', '게', '하루', '이틀', '도', '아니고', '맨날', '그러냐', '진짜', '엔', '늦지', '않을게', '됐고', '엔', '만나지도', '말']"
4098,일반 대화,"['내', '말', '무시', '하는', '거', '개', '빡치네', '뭔', '소리', '내', '아까부터', '내', '말', '하면', '딴', '데', '보잖아', '그냥', '멍', '때린', '거', '라고', '진짜', '랑', '대화', '하기', '싫어진다']"
4099,일반 대화,"['맨날', '내', '계획', '따라하냐', '뭐', '내', '여행', '간다', '니까', '똑같은', '데', '가고', '하려던', '거', '다', '따라하잖아', '그냥', '보', '여서', '그런', '건데', '말', '이라도', '하고', '하지', '소름', '돋네']"
4100,일반 대화,"['내', '얘기', '걔', '한테', '했냐', '그냥', '나도', '모르게', '나왔어', '나도', '모르게', '내', '절대', '말', '하지', '말랬잖', '진짜', '미안해', '엔', '조심할게', '됐고', '앞', '한테', '아무', '말', '도', '안', '한다']"
4101,일반 대화,"['걔', '연애', '상담', '하더라', '지난번', '에도', '한', '했잖아', '지', '연애', '는', '맨날', '다', '힘들다면서', '계속', '만나냐고', '진짜', '답답해서', '듣기', '싫어', '죽겠다']"
4102,일반 대화,"['도', '봤지', '걔', '오늘', '똑같은', '옷', '입고', '왔어', '저번', '에도', '똑같은', '거', '아니었냐', '맨날', '돌려', '입는', '거', '티', '나는데', '자긴', '모르는', '듯', '나중', '같은', '거', '입고', '보자']"
4103,일반 대화,"['걔', '시험', '망쳤다고', '징징대더라', '근데', '보나마나', '보다', '점수', '높겠지', '어차피', '걔', '는', '점', '맞고도', '운다니까', '진짜', '그런', '애', '이해', '안', '간다']"
4104,일반 대화,"['걔', 'SNS', '개', '오글거리지', '않냐', '맞아', '맨날', '인생', '즐기는', '척', '하는데', '현실', '은', '맨날', '한숨', '쉬면서', '다니던데', '진짜', '보는', '내', '다', '부끄럽다']"
4105,일반 대화,"['걔', '이렇게', '티', '내냐', '뭔', '티', '남친', '생긴', '거', 'SNS', '대놓고', '자랑', '질하더라', '그러다', '헤어지면', '다', '지워', '버릴', '거', '면서']"
4106,일반 대화,"['걔', '없을', '따로', '약속', '잡았대', '헐', '걔', '원래', '그랬잖아', '그니까', '뒷말', '랑', '도', '친한', '척', '하는', '거', '역겨워', '그냥', '따로', '논다고', '말', '해줘야겠다']"
4107,일반 대화,"['걔', '한테', '돈', '빌려', '줬어', '내', '돌았냐', '아직도', '지난번', '거', '안', '갚았는데', '맞아', '걔', '는', '빌려가면', '안', '준다니까', '이제', '돈', '빌려', '달라', '고', '하면', '절대', '안', '빌려', '준다']"
4108,일반 대화,"['걔', '자랑', '너무', '심하지', '않냐', '맞아', '맨날', '내', '잘났다', '내', '최고다', '정작', '잘', '하는', '거', '도', '없으면서', '진짜', '말', '하는', '거', '들으면', '어이없어']"
4109,일반 대화,"['걔', '맨날', '늦는', '거', '개', '짜증', '진짜', '맨날', '늦어놓고', '미안하단', '말', '한', '마디', '끝내려', '함', '그니까', '기다려주는', '게', '당연한', '줄', '아는', '듯', '엔', '그냥', '지', '두고', '가자']"
4110,일반 대화,"['걔', '단', '톡방', '나갔던', '거', '봤어', '개', '웃김', '삐져서', '나간', '거', '티', '나는데', '그러고', '나서', '다시', '들어올', '아무', '없던', '척함', '진짜', '유치해', '죽겠다']"
4111,일반 대화,"['걔', '생일', '선물', '만', '받고', '연락', '끊었다며', '맞아', '작년', '에도', '그랬잖아', '그니까', '선물', '받을', '만', '친한', '척', '하고', '진짜', '정', '떨어진다']"
